rank,recipient_name,amount,fraction,address,scheme_id,scheme,scheme_1,counts,latitude,longitude
11,sia uzvara-lauks,1155293.15,0.0021913084032076677,Bauskas nov.,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 91ca7a8751c15dac4a4b91f46ec736d9f8002557 _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ fd194209a0f99aecd4bd45346022d967b53f5c1f _&_ 040d5cbeb296c0c665bc820cc81fed686ed82716,"II.2 - Single area payment scheme – Art. 36 _&_ II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3 _&_ V.6 EAFRD _&_ II.7 - Voluntary coupled support – Title IV, Chapter 1 _&_ V.6 National _&_ I.6 - Crop-specific payment for cotton – Title IV, Chapter 1 Section 6 _&_ II.10 - Reimbursement of appropriations carried over from financial  year N-1 (financial year in which financial discipline adjustment apply) - Art.26(5) of Regulation (EU) No 1306/2013",EAGF _&_ EAFRD _&_ National,7,,
12,"as ""rīgas piena kombināts",1145066.08,0.0021719101540003624,Rīga,141bc77784b65c7c4d14bce3d0ba4f914978ff7c _&_ 96e830420e116b9c67d7761fcd217e51d748257a,"IV.3 EAGF _&_ I.4 - Beef and veal payments –Title IV, Chapter 1, Section 11
",EAGF _&_ EAFRD,2,,
13,sia pharmeko lettland,1107026.74,0.002099758834316286,Madonas nov.,96e830420e116b9c67d7761fcd217e51d748257a _&_ ec00d1395dc58b565abc70500f4602c53747efb1 _&_ d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 040d5cbeb296c0c665bc820cc81fed686ed82716,"I.4 - Beef and veal payments –Title IV, Chapter 1, Section 11
 _&_ VI.16 EAFRD _&_ II.2 - Single area payment scheme – Art. 36 _&_ II.7 - Voluntary coupled support – Title IV, Chapter 1 _&_ II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3 _&_ II.10 - Reimbursement of appropriations carried over from financial  year N-1 (financial year in which financial discipline adjustment apply) - Art.26(5) of Regulation (EU) No 1306/2013",EAFRD _&_ EAGF,6,,
14,"zs valmieras rajona burtnieku pagasta zemnieku saimniecība ""kļaviņas",1013636.31,0.001922620041414954,Valmieras nov.,96e830420e116b9c67d7761fcd217e51d748257a _&_ d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 91ca7a8751c15dac4a4b91f46ec736d9f8002557 _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ 55ee0e9e03e82e9028e85776f66a78737f276e32 _&_ 040d5cbeb296c0c665bc820cc81fed686ed82716,"I.4 - Beef and veal payments –Title IV, Chapter 1, Section 11
 _&_ II.2 - Single area payment scheme – Art. 36 _&_ II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3 _&_ V.6 EAFRD _&_ II.7 - Voluntary coupled support – Title IV, Chapter 1 _&_ VI.15 EAFRD _&_ V.6 National _&_ II.10 - Reimbursement of appropriations carried over from financial  year N-1 (financial year in which financial discipline adjustment apply) - Art.26(5) of Regulation (EU) No 1306/2013",EAFRD _&_ EAGF _&_ National,8,,
15,"zs zemnieku saimniecība ""kotiņi",1012469.9,0.0019204076470676098,Balvu nov.,96e830420e116b9c67d7761fcd217e51d748257a _&_ d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 55ee0e9e03e82e9028e85776f66a78737f276e32 _&_ 040d5cbeb296c0c665bc820cc81fed686ed82716,"I.4 - Beef and veal payments –Title IV, Chapter 1, Section 11
 _&_ II.2 - Single area payment scheme – Art. 36 _&_ II.7 - Voluntary coupled support – Title IV, Chapter 1 _&_ II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3 _&_ VI.15 EAFRD _&_ II.10 - Reimbursement of appropriations carried over from financial  year N-1 (financial year in which financial discipline adjustment apply) - Art.26(5) of Regulation (EU) No 1306/2013",EAFRD _&_ EAGF,6,,
16,as agrofirma tērvete,986361.12,0.001870885680273727,Dobeles nov.,7b172f12bc410253518372e46823216c7a857c21 _&_ d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 96e830420e116b9c67d7761fcd217e51d748257a _&_ 040d5cbeb296c0c665bc820cc81fed686ed82716,"II.7 - Voluntary coupled support – Title IV, Chapter 1 _&_ II.2 - Single area payment scheme – Art. 36 _&_ II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3 _&_ I.4 - Beef and veal payments –Title IV, Chapter 1, Section 11
 _&_ II.10 - Reimbursement of appropriations carried over from financial  year N-1 (financial year in which financial discipline adjustment apply) - Art.26(5) of Regulation (EU) No 1306/2013",EAGF _&_ EAFRD,5,,
17,"as ""pampāļi",920678.26,0.001746301367569447,Saldus nov.,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 96e830420e116b9c67d7761fcd217e51d748257a _&_ 040d5cbeb296c0c665bc820cc81fed686ed82716,"II.2 - Single area payment scheme – Art. 36 _&_ II.7 - Voluntary coupled support – Title IV, Chapter 1 _&_ II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3 _&_ I.4 - Beef and veal payments –Title IV, Chapter 1, Section 11
 _&_ II.10 - Reimbursement of appropriations carried over from financial  year N-1 (financial year in which financial discipline adjustment apply) - Art.26(5) of Regulation (EU) No 1306/2013",EAGF _&_ EAFRD,5,,
18,sia artis jp,892516.46,0.001692885324213305,Liepāja,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ 040d5cbeb296c0c665bc820cc81fed686ed82716 _&_ 55ee0e9e03e82e9028e85776f66a78737f276e32,"II.2 - Single area payment scheme – Art. 36 _&_ II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3 _&_ II.7 - Voluntary coupled support – Title IV, Chapter 1 _&_ II.10 - Reimbursement of appropriations carried over from financial  year N-1 (financial year in which financial discipline adjustment apply) - Art.26(5) of Regulation (EU) No 1306/2013 _&_ VI.15 EAFRD",EAGF _&_ EAFRD,5,,
19,app latvijas biozinātņu un tehnoloģiju universitāte,885195.01,0.0016789983251354825,Jelgava,ddfdb97f46cfeb55934bcc18cb4d733562f7a8d4 _&_ d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ 9e328d254aa6157ee3b4f7985edba31e37f7e706 _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 141bc77784b65c7c4d14bce3d0ba4f914978ff7c _&_ ec00d1395dc58b565abc70500f4602c53747efb1 _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ 040d5cbeb296c0c665bc820cc81fed686ed82716 _&_ 55ee0e9e03e82e9028e85776f66a78737f276e32,"VI.21 EAFRD _&_ II.2 - Single area payment scheme – Art. 36 _&_ I.1 - Single payment scheme – Title III _&_ II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3 _&_ IV.3 EAGF _&_ VI.16 EAFRD _&_ II.7 - Voluntary coupled support – Title IV, Chapter 1 _&_ II.10 - Reimbursement of appropriations carried over from financial  year N-1 (financial year in which financial discipline adjustment apply) - Art.26(5) of Regulation (EU) No 1306/2013 _&_ VI.15 EAFRD",EAFRD _&_ EAGF,9,,
20,sia vārpa tukuma rajonā,878343.74,0.0016660031424637557,Tukuma nov.,96e830420e116b9c67d7761fcd217e51d748257a _&_ d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 040d5cbeb296c0c665bc820cc81fed686ed82716 _&_ 91ca7a8751c15dac4a4b91f46ec736d9f8002557 _&_ 48cc82d74faec3b613552e05e885fd1784db2dd7,"I.4 - Beef and veal payments –Title IV, Chapter 1, Section 11
 _&_ II.2 - Single area payment scheme – Art. 36 _&_ II.7 - Voluntary coupled support – Title IV, Chapter 1 _&_ II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3 _&_ II.10 - Reimbursement of appropriations carried over from financial  year N-1 (financial year in which financial discipline adjustment apply) - Art.26(5) of Regulation (EU) No 1306/2013 _&_ V.6 EAFRD _&_ V.6 National _&_ VI.12 EAFRD",EAFRD _&_ EAGF _&_ National,8,,
56604,09403929,54.64,1.0363870949227646e-07,Valmieras nov.,a88cdc4d55d3056d5362a34ca28b5dea865daf05,"II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3",EAGF,1,,
56605,09606869,53.88,1.0219717546566355e-07,Cēsu nov.,a88cdc4d55d3056d5362a34ca28b5dea865daf05,"II.4 - Payment for agricultural practices beneficial for the climate and the environment  Title III, Chapter 3",EAGF,1,,
56606,09607568,52.8,1.0014867974363465e-07,Cēsu nov.,48cc82d74faec3b613552e05e885fd1784db2dd7,VI.12 EAFRD,EAFRD,1,,
56607,03251113,52.2,9.901062656472971e-08,Krāslavas nov.,18d4f18a6a367d546eb169f01417e731f15f9844,VI.17 EAFRD,EAFRD,1,,
56608,07603853,51.41,9.751218987917154e-08,Balvu nov.,15eb98dec2d1260bb138d044616c9f15efa5501b,VI.9 EAFRD,EAFRD,1,,
56609,08602266,49.5,9.388938725965749e-08,Talsu nov.,18d4f18a6a367d546eb169f01417e731f15f9844,VI.17 EAFRD,EAFRD,1,,
56610,08251113,48.96,9.286513939864304e-08,Tukuma nov.,15eb98dec2d1260bb138d044616c9f15efa5501b,VI.9 EAFRD,EAFRD,1,,
56611,09302917,48.96,9.286513939864304e-08,Smiltenes nov.,15eb98dec2d1260bb138d044616c9f15efa5501b,VI.9 EAFRD,EAFRD,1,,
56612,08603654,48.6,9.218230749130007e-08,Tukuma nov.,18d4f18a6a367d546eb169f01417e731f15f9844,VI.17 EAFRD,EAFRD,1,,
56613,05603590,48.15,9.132876760712137e-08,Jēkabpils nov.,18d4f18a6a367d546eb169f01417e731f15f9844,VI.17 EAFRD,EAFRD,1,,
56614,08604281,47.7,9.047522772294267e-08,Tukuma nov.,18d4f18a6a367d546eb169f01417e731f15f9844,VI.17 EAFRD,EAFRD,1,,
56615,05603952,45.9,8.706106818622784e-08,Madonas nov.,18d4f18a6a367d546eb169f01417e731f15f9844,VI.17 EAFRD,EAFRD,1,,
56616,09350876,36.72,6.964885454898228e-08,Smiltenes nov.,bd065481240836afd5ed455a4f9c64d129f1968d,VI.8 EAFRD,EAFRD,1,,
56617,09607064,20.4,3.869380808276793e-08,Valkas nov.,3882905e022b6b6d77a20409b1b0d060387baafe,VI.11 EAFRD,EAFRD,1,,
56618,02350547,16.16,3.065156561850636e-08,Saldus nov.,f5de017e80b4611421af055819b11398d49bb073,V/B.1.3 - (a) measures aimed at promoting knowledge and improving human potential through:,EAFRD,1,,
56619,01605207,16.08,3.049982519465237e-08,Ludzas nov.,91ca7a8751c15dac4a4b91f46ec736d9f8002557,V.6 EAFRD _&_ V.6 National,EAFRD _&_ National,2,,
56620,05201698,10.21,1.9365871594365717e-08,Madonas nov.,f5de017e80b4611421af055819b11398d49bb073,V/B.1.3 - (a) measures aimed at promoting knowledge and improving human potential through:,EAFRD,1,,
56621,09350646,9.59,1.8189883309497278e-08,Smiltenes nov.,f5de017e80b4611421af055819b11398d49bb073,V/B.1.3 - (a) measures aimed at promoting knowledge and improving human potential through:,EAFRD,1,,
56622,09605389,5.35,1.0147640845235707e-08,Valkas nov.,141bc77784b65c7c4d14bce3d0ba4f914978ff7c,IV.3 EAGF,EAGF,1,,
56623,03602488,3.17,6.012714295214429e-09,Preiļu nov.,0085061858c2f35b3ef2ce168a8cd7dfc241df93,VI.22 EAFRD,EAFRD,1,,
