rank,recipient_name,amount,fraction,address,scheme_id,scheme,scheme_1,counts,latitude,longitude
15,"poľnohospodárske družstvo ""radošinka",1277173.48,0.0022706578845111086,Veľké Ripňany,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ b42ec9d695f40a196ffb2fd4456e184226889bc3 _&_ 0746364c516c8411be095d64938625686f815012 _&_ df6edca01bf13388eb18528622472ecc5db99198 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce,II.2. EAGF _&_ II.7. EAGF _&_ II.4. EAGF _&_ VI.19 EAFRD _&_ II.12 EAGF _&_ VI.18 EAFRD _&_ II.3. EAGF,EAGF _&_ EAFRD,7,,
16,agroban s.r.o.,1230931.79,0.0021884458282510474,Bátka,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ 96e830420e116b9c67d7761fcd217e51d748257a _&_ df6edca01bf13388eb18528622472ecc5db99198 _&_ b42ec9d695f40a196ffb2fd4456e184226889bc3 _&_ 0746364c516c8411be095d64938625686f815012 _&_ 55ee0e9e03e82e9028e85776f66a78737f276e32 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce,"II.2. EAGF _&_ II.4. EAGF _&_ II.7. EAGF _&_ I.4 - Beef and veal payments –Title IV, Chapter 1, Section 11
 _&_ VI.18 EAFRD _&_ VI.19 EAFRD _&_ II.12 EAGF _&_ VI.15 EAFRD _&_ II.3. EAGF",EAGF _&_ EAFRD,9,,
17,poľnohospodárske družstvo tvrdošovce,1227480.47,0.002182309804372779,Tvrdošovce,96e830420e116b9c67d7761fcd217e51d748257a _&_ d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ ec00d1395dc58b565abc70500f4602c53747efb1 _&_ 55ee0e9e03e82e9028e85776f66a78737f276e32 _&_ 0746364c516c8411be095d64938625686f815012 _&_ 18d4f18a6a367d546eb169f01417e731f15f9844 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce,"I.4 - Beef and veal payments –Title IV, Chapter 1, Section 11
 _&_ II.2. EAGF _&_ II.4. EAGF _&_ II.7. EAGF _&_ VI.16 EAFRD _&_ VI.15 EAFRD _&_ II.12 EAGF _&_ VI.17 EAFRD _&_ II.3. EAGF",EAFRD _&_ EAGF,9,,
18,"poľnohospodárske družstvo ""magura"", zborov",1220596.02,0.0021700700962064127,Zborov,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ df6edca01bf13388eb18528622472ecc5db99198 _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ 55ee0e9e03e82e9028e85776f66a78737f276e32 _&_ b42ec9d695f40a196ffb2fd4456e184226889bc3 _&_ 0746364c516c8411be095d64938625686f815012 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce,II.2. EAGF _&_ II.4. EAGF _&_ VI.18 EAFRD _&_ II.7. EAGF _&_ VI.15 EAFRD _&_ VI.19 EAFRD _&_ II.12 EAGF _&_ II.3. EAGF,EAGF _&_ EAFRD,8,,
19,poľnohospodársko - podielnické družstvo prašice sídlo jacovce,1214950.2,0.0021600325203419883,Jacovce,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ b42ec9d695f40a196ffb2fd4456e184226889bc3 _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ df6edca01bf13388eb18528622472ecc5db99198 _&_ 0746364c516c8411be095d64938625686f815012 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce,II.2. EAGF _&_ II.4. EAGF _&_ VI.19 EAFRD _&_ II.7. EAGF _&_ VI.18 EAFRD _&_ II.12 EAGF _&_ II.3. EAGF,EAGF _&_ EAFRD,7,,
20,"agro-marko, s.r.o.",1214323.96,0.002158919142389922,Martin,fd194209a0f99aecd4bd45346022d967b53f5c1f,"I.6 - Crop-specific payment for cotton – Title IV, Chapter 1 Section 6",EAFRD,1,,
18347,203416,37.81,6.722154504285903e-08,Okres Levoca,a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.4. EAGF _&_ II.11. EAGF,EAGF,2,,
18348,209455,36.41999999999996,6.475029543668138e-08,Banské,a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ df6edca01bf13388eb18528622472ecc5db99198 _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.4. EAGF _&_ VI.18 EAFRD _&_ II.11. EAGF,EAGF _&_ EAFRD,3,,
18349,167541,36.15999999999997,6.428804730890718e-08,Okres Košice-okolie,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.2. EAGF _&_ II.4. EAGF _&_ II.3. EAGF _&_ II.11. EAGF,EAGF,4,,
18350,148504,35.50000000000091,6.311464821532814e-08,Andrejová,a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ 7b172f12bc410253518372e46823216c7a857c21 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce _&_ 0746364c516c8411be095d64938625686f815012 _&_ df6edca01bf13388eb18528622472ecc5db99198 _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.4. EAGF _&_ II.7. EAGF _&_ II.3. EAGF _&_ II.12 EAGF _&_ VI.18 EAFRD _&_ II.11. EAGF,EAGF _&_ EAFRD,6,,
18351,171913,32.64999999999998,5.804769758395519e-08,Okres Námestovo,7b172f12bc410253518372e46823216c7a857c21 _&_ d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce _&_ df6edca01bf13388eb18528622472ecc5db99198 _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.7. EAGF _&_ II.2. EAGF _&_ II.4. EAGF _&_ II.3. EAGF _&_ VI.18 EAFRD _&_ II.11. EAGF,EAGF _&_ EAFRD,6,,
18352,208718,32.59,5.794102493908426e-08,Okres Rimavská Sobota,df6edca01bf13388eb18528622472ecc5db99198,VI.18 EAFRD,EAFRD,1,,
18353,katarína spodniaková shr,31.84,5.660761687819708e-08,Krupina,0746364c516c8411be095d64938625686f815012,II.12 EAGF,EAGF,1,,
18354,154160,29.720000000000013,5.2838516759422674e-08,Okres Medzilaborce,a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ e99ac5c92087b6643b7cb36921f4809df25e566f _&_ ec00d1395dc58b565abc70500f4602c53747efb1,II.4. EAGF _&_ II.11. EAGF _&_ VI.16 EAFRD,EAGF _&_ EAFRD,3,,
18355,121563,28.720000000000027,5.106063934490646e-08,Okres Košice-okolie,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.2. EAGF _&_ II.4. EAGF _&_ II.3. EAGF _&_ II.11. EAGF,EAGF,4,,
18356,ing. miroslav bajnok,18.67,3.31929713290182e-08,Sklené Teplice,0746364c516c8411be095d64938625686f815012,II.12 EAGF,EAGF,1,,
18357,ing. ján kmeť,11.25,2.00011209133077e-08,Kružno,0746364c516c8411be095d64938625686f815012,II.12 EAGF,EAGF,1,,
18358,147107,7.699999999999932,1.3689656091774926e-08,Stakčín,a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.4. EAGF _&_ II.11. EAGF,EAGF,2,,
18359,106826,6.77,1.2036230096274943e-08,Okres Trebišov,0746364c516c8411be095d64938625686f815012,II.12 EAGF,EAGF,1,,
18360,180177,6.670000000000016,1.1858442354823349e-08,Okres Zlaté Moravce,7b172f12bc410253518372e46823216c7a857c21 _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.7. EAGF _&_ II.11. EAGF,EAGF,2,,
18361,ľudovít bahleda ml.,5.8,1.0311689004194191e-08,Kriváň,0746364c516c8411be095d64938625686f815012,II.12 EAGF,EAGF,1,,
18362,161433,3.130000000000109,5.564756307436025e-09,Okres Rožnava,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce _&_ 0746364c516c8411be095d64938625686f815012 _&_ 55ee0e9e03e82e9028e85776f66a78737f276e32 _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.2. EAGF _&_ II.4. EAGF _&_ II.3. EAGF _&_ II.12 EAGF _&_ VI.15 EAFRD _&_ II.11. EAGF,EAGF _&_ EAFRD,6,,
18363,vargaeštok,2.08,3.697985022193779e-09,Hraň,0746364c516c8411be095d64938625686f815012 _&_ 55ee0e9e03e82e9028e85776f66a78737f276e32,II.12 EAGF _&_ VI.15 EAFRD,EAGF _&_ EAFRD,2,,
18364,186119,0.8499999999999943,1.5111958023387939e-09,Okres Senec,a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.4. EAGF _&_ II.11. EAGF,EAGF,2,,
18365,114955,0.06,1.0667264487097439e-10,Horovce,ec00d1395dc58b565abc70500f4602c53747efb1 _&_ df6edca01bf13388eb18528622472ecc5db99198,VI.16 EAFRD _&_ VI.18 EAFRD,EAFRD,2,,
18366,179686,1.1368683772161605e-13,2.0212126111303407e-22,Okres Humenné,d03197faeef8ae1d065225a1bee5d3abb91d7f6d _&_ a88cdc4d55d3056d5362a34ca28b5dea865daf05 _&_ ad41b397e4a0c5f926e6a3e4a67e3dbe132e9fce _&_ e99ac5c92087b6643b7cb36921f4809df25e566f,II.2. EAGF _&_ II.4. EAGF _&_ II.3. EAGF _&_ II.11. EAGF,EAGF,4,,
